,model,sentence,correct,txt,sent_type
871,gpt-4-turbo,The baboons sat in the grass while the chimps groomed.,True,"Splitted:
1. The baboons sat in the grass.
2. The chimps groomed.",GP_reflexive
872,gpt-4-turbo,The car sat in the driveway while Frank dried off.,False,"Splitted:
1. The car sat in the driveway.
2. Frank dried off.",nonGP_reflexive
873,gpt-4-turbo,The neighbor coughed loudly while Betty woke up.,False,"Splitted: 
1. The neighbor coughed loudly.
2. Betty woke up.",nonGP_reflexive
874,gpt-4-turbo,The jewelry sparkled brightly while the thief hid.,False,"Splitted: 
1. The jewelry sparkled brightly.
2. The thief hid.",GP_reflexive
875,gpt-4-turbo,The baby spit up on the bed while Anna dressed.,False,"Splitted:
1. The baby spit up on the bed.
2. Anna dressed.",GP_reflexive
876,gpt-4-turbo,The dog barked loudly while the boy washed.,False,"Splitted: 
1. The dog barked loudly.
2. The boy washed.",nonGP_reflexive
877,gpt-4-turbo,The horse stood in the stall while the jockey settled down.,False,"Splitted:
1. The horse stood in the stall.
2. The jockey settled down.",nonGP_reflexive
878,gpt-4-turbo,The baby cried softly while the mother undressed.,False,"Splitted:
1. The baby cried softly.
2. The mother undressed.",GP_reflexive
879,gpt-4-turbo,The patient watched TV while the nurse shaved.,False,"Splitted: 
1. The patient watched TV.
2. The nurse shaved.",GP_reflexive
880,gpt-4-turbo,The cat stared at the dog while the girl scratched.,False,"1. The cat stared at the dog.
2. The girl scratched.",nonGP_reflexive
881,gpt-4-turbo,The children sat on the bed while the mother calmed down.,False,"Splitted:
1. The children sat on the bed.
2. The mother calmed down.",nonGP_reflexive
882,gpt-4-turbo,The painting stood the test of time while the artist changed.,False,"Splitted:
1. The painting stood the test of time.
2. The artist changed.",GP_reflexive
883,gpt-4-turbo,The tomatoes invaded the garden while the child grew.,False,"Splitted:
1. The tomatoes invaded the garden.
2. The child grew.",GP_reflexive
884,gpt-4-turbo,The ball kept moving across the room while the toddler rolled.,False,"Splitted:
1. The ball kept moving across the room.
2. The toddler rolled.",nonGP_reflexive
885,gpt-4-turbo,The wheel made weird noises while the mechanic turned.,False,"Splitted:
1. The wheel made weird noises.
2. The mechanic turned.",nonGP_reflexive
886,gpt-4-turbo,The river stayed warm while the ice cap shrank.,False,"Splitted:
1. The river stayed warm.
2. The ice cap shrank.",GP_reflexive
887,gpt-4-turbo,The bat fell on the road while the gymnast swung.,False,"Splitted: 
1. The bat fell on the road.
2. The gymnast swung.",GP_reflexive
888,gpt-4-turbo,The athletes started the game while Bill trained.,False,"Splitted: 
1. The athletes started the game. 
2. Bill trained.",nonGP_reflexive
889,gpt-4-turbo,The bone went bad while the dog moved.,False,"Splitted:
1. The bone went bad.
2. The dog moved.",nonGP_reflexive
890,gpt-4-turbo,The valley kept on living quietly while the river flooded.,False,"Splitted:
1. The valley kept on living quietly.
2. The river flooded.",GP_reflexive
891,gpt-4-turbo,The window moved on its axis while the log broke.,False,"Splitted:
1. The window moved on its axis.
2. The log broke.",GP_reflexive
892,gpt-4-turbo,The fire warmed the children while the match lit.,False,"Splitted: 
1. The fire warmed the children.
2. The match lit.",nonGP_reflexive
893,gpt-4-turbo,The boat was stranded in the ocean while the wave crashed.,False,"Splitted: 
1. The boat was stranded in the ocean.
2. The wave crashed.",nonGP_reflexive
894,gpt-4-turbo,The deer ran into the woods while the man hunted.,True,"Splitted:
1. The deer ran into the woods.
2. The man hunted.",nonGP_prob
895,gpt-4-turbo,The child ran into the woods while the man hunted.,True,"Splitted: 
1. The child ran into the woods.
2. The man hunted.",nonGP_improb
896,gpt-4-turbo,The boat veered off course while the skipper sailed.,True,"Splitted: 
1. The boat veered off course.
2. The skipper sailed.",nonGP_prob
897,gpt-4-turbo,The car veered off course while the skipper sailed.,True,"Splitted: 
1. The car veered off course.
2. The skipper sailed.",nonGP_improb
898,gpt-4-turbo,The symphony played on the radio while the orchestra performed.,True,"Splitted: 
1. The symphony played on the radio.
2. The orchestra performed.",nonGP_prob
899,gpt-4-turbo,The newsflash played on the radio while the orchestra performed.,True,"Splitted:
1. The newsflash played on the radio.
2. The orchestra performed.",nonGP_improb
900,gpt-4-turbo,The dress got delivered while the bridesmaid ordered.,True,"Splitted:
1. The dress got delivered.
2. The bridesmaid ordered.",nonGP_prob
901,gpt-4-turbo,The tractor got delivered while the bridesmaid ordered.,True,"Splitted:
1. The tractor got delivered.
2. The bridesmaid ordered.",nonGP_improb
902,gpt-4-turbo,The letter fell off the table while Susan wrote.,True,"Splitted:
1. The letter fell off the table.
2. Susan wrote.",nonGP_prob
903,gpt-4-turbo,The Bible fell off the table while Susan wrote.,True,"Splitted: 
1. The Bible fell off the table.
2. Susan wrote.",nonGP_improb
904,gpt-4-turbo,The tractor pulled the car while the farmer steered.,True,"Splitted:
1. The tractor pulled the car.
2. The farmer steered.",nonGP_prob
905,gpt-4-turbo,The tank pulled the car while the farmer steered.,True,"Splitted:
1. The tank pulled the car.
2. The farmer steered.",nonGP_improb
906,gpt-4-turbo,The contract lay on the roll-top desk while the lawyer studied.,True,"Splitted:
1. The contract lay on the roll-top desk.
2. The lawyer studied.",nonGP_prob
907,gpt-4-turbo,The cat lay on the roll-top desk while the lawyer studied.,True,"Splitted: 
1. The cat lay on the roll-top desk.
2. The lawyer studied.",nonGP_improb
908,gpt-4-turbo,The balls fell on the ground while the clown juggled.,True,"Splitted:
1. The balls fell on the ground.
2. The clown juggled.",nonGP_prob
909,gpt-4-turbo,The cats fell on the ground while the clown juggled.,True,"Splitted:
1. The cats fell on the ground.
2. The clown juggled.",nonGP_improb
910,gpt-4-turbo,The rug lost its colors while Anne vacuumed.,True,"Splitted: 
1. The rug lost its colors.
2. Anne vacuumed.",nonGP_prob
911,gpt-4-turbo,The chameleon lost its colors while Anne vacuumed.,True,"Splitted: 
1. The chameleon lost its colors.
2. Anne vacuumed.",nonGP_improb
912,gpt-4o,The memo neared completion while the secretary typed.,True,"Splitted: 
1. The memo neared completion. 
2. The secretary typed.",nonGP_prob
913,gpt-4o,The drawing neared completion while the secretary typed.,True,"Splitted:
1. The drawing neared completion. 
2. The secretary typed.",nonGP_improb
914,gpt-4o,The canoe headed toward a waterfall while the explorer paddled.,True,"Splitted: 
1. The canoe headed toward a waterfall. 
2. The explorer paddled.",nonGP_prob
915,gpt-4o,The yacht headed toward a waterfall while the explorer paddled.,True,"Splitted:   
1. The yacht headed toward a waterfall.  
2. The explorer paddled.",nonGP_improb
916,gpt-4o,The horse sweated profusely while the cowboy rode.,True,"Splitted:  
1. The horse sweated profusely.  
2. The cowboy rode.",nonGP_prob
917,gpt-4o,The leopard sweated profusely while the cowboy rode.,True,"Splitted:  
1. The leopard sweated profusely.  
2. The cowboy rode.",nonGP_improb
918,gpt-4o,The hot dog began to burn while Tom grilled.,True,"Splitted:  
1. The hot dog began to burn.  
2. Tom grilled.",nonGP_prob
919,gpt-4o,The barn began to burn while Tom grilled.,True,"Splitted:  
1. The barn began to burn.  
2. Tom grilled.",nonGP_improb
920,gpt-4o,The building represented modern times style while the architect drew.,True,"Splitted:  
1. The building represented modern times style.  
2. The architect drew.",nonGP_prob
921,gpt-4o,The melody represented modern times style while the architect drew.,True,"Splitted:  
1. The melody represented modern times style.  
2. The architect drew.",nonGP_improb
922,gpt-4o,The soup boiled over while the chef stirred.,True,"Splitted:  
1. The soup boiled over.  
2. The chef stirred.",nonGP_prob
923,gpt-4o,The acid boiled over while the chef stirred.,True,"Splitted: 
1. The acid boiled over. 
2. The chef stirred.",nonGP_improb
924,gpt-4o,The tunnel echoed with mysterious sounds while the tourist explored.,True,"Splitted: 
1. The tunnel echoed with mysterious sounds. 
2. The tourist explored.",nonGP_prob
925,gpt-4o,The trunk echoed with mysterious sounds while the tourist explored.,True,"Splitted:  
1. The trunk echoed with mysterious sounds.  
2. The tourist explored.",nonGP_improb
926,gpt-4o,The water spilled on the floor while the woman drank.,True,"Splitted:  
1. The water spilled on the floor.  
2. The woman drank.",nonGP_prob
927,gpt-4o,The mud spilled on the floor while the woman drank.,True,"Splitted:  
1. The mud spilled on the floor.  
2. The woman drank.",nonGP_improb
928,gpt-4o,The frog kicked vigorously while the snake swallowed.,True,"Splitted:  
1. The frog kicked vigorously.  
2. The snake swallowed.",nonGP_prob
929,gpt-4o,The hippo kicked vigorously while the snake swallowed.,True,"Splitted: 
1. The hippo kicked vigorously. 
2. The snake swallowed.",nonGP_improb
930,gpt-4o,The baboon screamed in terror while the lion attacked.,True,"Splitted:   
1. The baboon screamed in terror.  
2. The lion attacked.",nonGP_prob
931,gpt-4o,The penguin screamed in terror while the lion attacked.,True,"Splitted:  
1. The penguin screamed in terror.  
2. The lion attacked.",nonGP_improb
932,gpt-4o,The picture tipped over while the maid dusted.,True,"Splitted:  
1. The picture tipped over.  
2. The maid dusted.",nonGP_prob
933,gpt-4o,The cow tipped over while the maid dusted.,True,"Splitted:  
1. The cow tipped over.  
2. The maid dusted.",nonGP_improb
934,gpt-4o,The children formed a line while the teacher counted.,True,"Splitted:  
1. The children formed a line.  
2. The teacher counted.",nonGP_prob
935,gpt-4o,The ants formed a line while the teacher counted.,True,"Splitted:  
1. The ants formed a line.  
2. The teacher counted.",nonGP_improb
936,gpt-4o,The challenger stumbled and fell while the champion raced.,True,"Splitted:  
1. The challenger stumbled and fell.  
2. The champion raced.",nonGP_prob
937,gpt-4o,The spectator stumbled and fell while the champion raced.,True,"Splitted: 
1. The spectator stumbled and fell. 
2. The champion raced.",nonGP_improb
938,gpt-4o,The violin went out of tune while jerry played.,True,"Splitted:  
1. The violin went out of tune.  
2. Jerry played.",nonGP_prob
939,gpt-4o,The speakers went out of tune while jerry played.,True,"Splitted:  
1. The speakers went out of tune.  
2. Jerry played.",nonGP_improb
940,gpt-4o,The rainbow slowly faded outside while the girl painted.,True,"Splitted:  
1. The rainbow slowly faded outside.  
2. The girl painted.",nonGP_prob
941,gpt-4o,The music slowly faded outside while the girl painted.,True,"Splitted:  
1. The music slowly faded outside.  
2. The girl painted.",nonGP_improb
942,gpt-4o,The van bumped the curb while Kendra parked.,True,"Splitted:  
1. The van bumped the curb.  
2. Kendra parked.",nonGP_prob
943,gpt-4o,The horse bumped the curb while Kendra parked.,True,"Splitted:  
1. The horse bumped the curb.  
2. Kendra parked.",nonGP_improb
944,gpt-4o,The dog stood in the yard while Angela cleaned.,True,"Splitted:   
1. The dog stood in the yard.  
2. Angela cleaned.",nonGP_prob
945,gpt-4o,The mailman stood in the yard while Angela cleaned.,True,"Splitted:  
1. The mailman stood in the yard.  
2. Angela cleaned.",nonGP_improb
946,gpt-4o,The pipe glowed brightly while the sailor smoked.,True,"Splitted:  
1. The pipe glowed brightly.  
2. The sailor smoked.",nonGP_prob
947,gpt-4o,The firefly glowed brightly while the sailor smoked.,True,"Splitted:  
1. The firefly glowed brightly.  
2. The sailor smoked.",nonGP_improb
948,gpt-4o,The dancer blocked the sidewalk while the tourist filmed.,True,"Splitted:  
1. The dancer blocked the sidewalk.  
2. The tourist filmed.",nonGP_prob
949,gpt-4o,The trashbags blocked the sidewalk while the tourist filmed.,True,"Splitted:  
1. The trashbags blocked the sidewalk.  
2. The tourist filmed.",nonGP_improb
950,gpt-4o,The opponent shouted insults while the athlete wrestled.,True,"Splitted:   
1. The opponent shouted insults.  
2. The athlete wrestled.",nonGP_prob
951,gpt-4o,The audience shouted insults while the athlete wrestled.,True,"Splitted: 
1. The audience shouted insults. 
2. The athlete wrestled.",nonGP_improb
952,gpt-4o,The enemy retreated while the warrior fought.,True,"Splitted:  
1. The enemy retreated.  
2. The warrior fought.",nonGP_prob
953,gpt-4o,The rhino retreated while the warrior fought.,True,"Splitted:  
1. The rhino retreated.  
2. The warrior fought.",nonGP_improb
954,gpt-4o,The steak fell to the floor while Harry chewed.,True,"Splitted:
1. The steak fell to the floor. 
2. Harry chewed.",nonGP_prob
955,gpt-4o,The book fell to the floor while Harry chewed.,True,"Splitted:  
1. The book fell to the floor.  
2. Harry chewed.",nonGP_improb
956,gpt-4o,The turkey sat on the table while Bill ate.,True,"Splitted:  
1. The turkey sat on the table.  
2. Bill ate.",nonGP_prob
957,gpt-4o,The baby sat on the table while Bill ate.,True,"Splitted:  
1. The baby sat on the table.  
2. Bill ate.",nonGP_improb
958,gpt-4o,The bread rose in the oven while Janet baked.,True,"Splitted:  
1. The bread rose in the oven.  
2. Janet baked.",nonGP_prob
959,gpt-4o,The pressure rose in the oven while Janet baked.,True,"Splitted:  
1. The pressure rose in the oven.  
2. Janet baked.",nonGP_improb
960,gpt-4o,The team left the restaurant while the public cheered.,True,"Splitted:  
1. The team left the restaurant.  
2. The public cheered.",nonGP_prob
961,gpt-4o,The rats left the restaurant while the public cheered.,True,"Splitted: 
1. The rats left the restaurant. 
2. The public cheered.",nonGP_improb
962,gpt-4o,The floor was filled with stains while the cleaner mopped.,True,"Splitted:  
1. The floor was filled with stains.  
2. The cleaner mopped.",nonGP_prob
963,gpt-4o,The ceiling was filled with stains while the cleaner mopped.,True,"Splitted:  
1. The ceiling was filled with stains.  
2. The cleaner mopped.",nonGP_improb
964,gpt-4o,The meal impressed the couple while the chef cooked.,True,"Splitted:  
1. The meal impressed the couple.  
2. The chef cooked.",nonGP_prob
