,id,age,country,practice_1,practice_2,sentence,question,set_id,sent_type,quest_type,ManipulationType,SentenceType,time,correct
3358,386ad1729627a03123244d71ba55b75b,46,England,True,True,The bat fell on the road while the gymnast swung.,Did the bat fall on the floor?,set_hyp5_18,nonGP_reflexive,simple_question,reflexive,nonGP,1391,False
3359,20186439e46ddc5fce00b163f9f314cd,30,United Kingdom,True,True,The bat fell on the road while the gymnast swung.,Did the bat fall on the floor?,set_hyp5_18,nonGP_reflexive,simple_question,reflexive,nonGP,4079,True
3360,39f74502484d6907a2947404b7dcc264,38,USA,True,True,The river stayed warm while the ice cap shrank.,Did the river stay warm?,set_hyp5_17,nonGP_reflexive,simple_question,reflexive,nonGP,1863,True
3361,5612cb888999fe5a9dd81c7eedb28afd,40,Nigeria,True,True,The bat fell on the road while the gymnast swung.,Did the bat fall on the floor?,set_hyp5_18,nonGP_reflexive,simple_question,reflexive,nonGP,1085,True
3363,d7b13dbb8e9f841d9959625c44ee0dfb,44,United States,True,True,The baboons sat in the grass while the chimps groomed.,Did the chimps groom the baboons?,set_hyp5_2,nonGP_reflexive,GP_question,reflexive,nonGP,2959,True
3364,c629c7edf19301ab93535546c4ec9b89,26,United Kingdom,True,True,The athletes started the game while Bill trained.,Did Bill train the athletes?,set_hyp5_19,nonGP_reflexive,GP_question,reflexive,nonGP,3195,True
3365,50b253e22b6fadb7577e87f6ae25307e,20,England,True,True,The bone went bad while the dog moved.,Did the dog move the bone?,set_hyp5_20,nonGP_reflexive,GP_question,reflexive,nonGP,6955,True
3366,b00e8843397ed5b8cffbff7440067d44,43,UK,True,True,The window moved on its axis while the log broke.,Did the window move on its axis?,set_hyp5_22,nonGP_reflexive,simple_question,reflexive,nonGP,2450,True
3367,cdd5ff549c03842cd12c0a568905737c,47,England,True,True,The valley kept on living quietly while the river flooded.,Did the river flood the valley?,set_hyp5_21,nonGP_reflexive,GP_question,reflexive,nonGP,2401,True
3369,17365715e2258954595061519fadf1e5,58,england,True,True,The valley kept on living quietly while the river flooded.,Did the river flood the valley?,set_hyp5_21,nonGP_reflexive,GP_question,reflexive,nonGP,3681,False
3370,1cf1c11c3712c3eb38682f16260d2208,38,UK,True,True,The window moved on its axis while the log broke.,Did the window move on its axis?,set_hyp5_22,nonGP_reflexive,simple_question,reflexive,nonGP,2033,True
3371,c27bc80d02ceac79cfe42206a637dfc5,23,England,True,True,The window moved on its axis while the log broke.,Did the log break the window?,set_hyp5_22,nonGP_reflexive,GP_question,reflexive,nonGP,2725,True
3372,2e1f3f26e99ced9208b4d2139135e338,27,UK,True,True,The window moved on its axis while the log broke.,Did the window move on its axis?,set_hyp5_22,nonGP_reflexive,simple_question,reflexive,nonGP,1866,True
3373,f597597fdd3dda3450324adb64cb5081,57,United Kingdom,True,True,The bone went bad while the dog moved.,Did the dog move the bone?,set_hyp5_20,nonGP_reflexive,GP_question,reflexive,nonGP,6000,False
3374,ef02016d5a3eed82053d83526c88f200,46,uk,True,True,The window moved on its axis while the log broke.,Did the log break the window?,set_hyp5_22,nonGP_reflexive,GP_question,reflexive,nonGP,4523,True
3375,75cddd800ad0c809bd6c3c6904eafe6f,53,United Kingdom,True,True,The window moved on its axis while the log broke.,Did the window move on its axis?,set_hyp5_22,nonGP_reflexive,simple_question,reflexive,nonGP,2679,True
3376,d90f17647fd97dcf9c4a242c2bbdb0aa,33,UK,True,True,The bone went bad while the dog moved.,Did the dog move the bone?,set_hyp5_20,nonGP_reflexive,GP_question,reflexive,nonGP,3458,True
3378,996cd21f3790a24584d9e92e55b5659a,66,United Kingdom,True,True,The window moved on its axis while the log broke.,Did the log break the window?,set_hyp5_22,nonGP_reflexive,GP_question,reflexive,nonGP,3279,True
3379,2bc35a1d7fd3c3738f22554cb39acfb4,36,UK,True,True,The window moved on its axis while the log broke.,Did the log break the window?,set_hyp5_22,nonGP_reflexive,GP_question,reflexive,nonGP,6422,False
3380,d629b11289bb97021a17bbf98f243d50,49,England,True,True,The bone went bad while the dog moved.,Did the dog move the bone?,set_hyp5_20,nonGP_reflexive,GP_question,reflexive,nonGP,6000,False
3381,aa15ee86da0086655759a959dc718066,30,UK,True,True,The jewelry sparkled brightly while the thief hid.,Did the thief hide the jewelry?,set_hyp5_5,nonGP_reflexive,GP_question,reflexive,nonGP,2472,True
3383,0f439f941cf0ed9f6a0fe702b5221b15,43,usa,True,True,The dog barked loudly while the boy washed.,Did the boy wash the dog?,set_hyp5_7,nonGP_reflexive,GP_question,reflexive,nonGP,2697,False
3384,dd4456663c9bb39a164601f230c24af9,32,uk,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,1739,True
3385,2d2458941b14eae9bf3b36a55c62f6e9,34,ENGLAND,True,True,The dog barked loudly while the boy washed.,Did the boy wash the dog?,set_hyp5_7,nonGP_reflexive,GP_question,reflexive,nonGP,2666,True
3386,16ae7dd4b9dba9871bcbcaa7b2bcc55a,60,United Kingdom,True,True,The dog barked loudly while the boy washed.,Did the boy wash the dog?,set_hyp5_7,nonGP_reflexive,GP_question,reflexive,nonGP,3749,True
3387,8f913bb9b81abeb184344d77ec8c3fdb,27,UK,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,2835,True
3388,2360668e7f4710ba0f8010980761d84b,55,uk,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,2479,False
3389,60f2f99e90694b1bd3636ee24db9e114,34,England,True,True,The baby cried softly while the mother undressed.,Did the baby cry softly?,set_hyp5_9,nonGP_reflexive,simple_question,reflexive,nonGP,2264,True
3390,448894285598a63e7c2a5b01c14ec8be,27,UK,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,6000,False
3391,ab7bb6fbe74383a481b996b66d85ce65,41,England,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,2728,True
3392,9b6a35e8e229217e26e94edd832841df,48,UK,True,True,The baby cried softly while the mother undressed.,Did the baby cry softly?,set_hyp5_9,nonGP_reflexive,simple_question,reflexive,nonGP,952,True
3393,5247832eaa60f6d1cb43beba4934ec88,40,USA,True,True,The patient watched TV while the nurse shaved.,Did the patient watch TV?,set_hyp5_10,nonGP_reflexive,simple_question,reflexive,nonGP,1244,True
3394,9826bce2fc8a654a26d38f9f0443379b,40,UK,True,True,The horse stood in the stall while the jockey settled down.,Did the horse stand in the stall?,set_hyp5_8,nonGP_reflexive,simple_question,reflexive,nonGP,1834,True
3395,e7ef1abea5c847cd1f23185c25010ce4,54,UK,True,True,The baby cried softly while the mother undressed.,Did the baby cry softly?,set_hyp5_9,nonGP_reflexive,simple_question,reflexive,nonGP,1107,True
3397,7ca7354301c925c22eb82abdaa5f4fb2,19,United States of America,True,True,The children sat on the bed while the mother calmed down.,Did the mother calm down the children?,set_hyp5_12,nonGP_reflexive,GP_question,reflexive,nonGP,3217,True
3398,b99e80b7eebcb48b760aec1a275afb4c,46,UK,True,True,The tomatoes invaded the garden while the child grew.,Did the child grow the tomatoes?,set_hyp5_14,nonGP_reflexive,GP_question,reflexive,nonGP,2929,True
3399,fc3ba8e53f0d68ef45c37a7e444e4a1b,32,USA,True,True,The painting stood the test of time while the artist changed.,Did the painting stand the test of time?,set_hyp5_13,nonGP_reflexive,simple_question,reflexive,nonGP,1194,True
3400,2315be34b3f47bbb81ef99571ba92c6d,18,United Kingdom,True,True,The children sat on the bed while the mother calmed down.,Did the children sit on the bed?,set_hyp5_12,nonGP_reflexive,simple_question,reflexive,nonGP,966,True
3401,0b07844ad9151729f29736ae1dbdc92a,34,UK,True,True,The tomatoes invaded the garden while the child grew.,Did the child grow the tomatoes?,set_hyp5_14,nonGP_reflexive,GP_question,reflexive,nonGP,3197,True
3404,2ec4cb92f94de0927744f45a345d73d9,48,United States,True,True,The tomatoes invaded the garden while the child grew.,Did the child grow the tomatoes?,set_hyp5_14,nonGP_reflexive,GP_question,reflexive,nonGP,5209,True
3405,571a75bbf36830dbad73dd1516d73c48,33,United Kingdom,True,True,The tomatoes invaded the garden while the child grew.,Did the child grow the tomatoes?,set_hyp5_14,nonGP_reflexive,GP_question,reflexive,nonGP,4871,True
3406,073b8a802ba3ab6043177cd565930d79,39,U.K,True,True,The wheel made weird noises while the mechanic turned.,Did the wheel make weird noises?,set_hyp5_16,nonGP_reflexive,simple_question,reflexive,nonGP,1399,True
3407,236cbeadd39436f43ade5f1b4fc97bd3,58,United Kingdom,True,True,The cat stared at the dog while the girl scratched.,Did the girl scratch the cat?,set_hyp5_11,nonGP_reflexive,GP_question,reflexive,nonGP,4322,True
3408,1df9998b421359384f54ed193ab166e4,39,England,True,True,The tomatoes invaded the garden while the child grew.,Did the child grow the tomatoes?,set_hyp5_14,nonGP_reflexive,GP_question,reflexive,nonGP,1039,True
3409,a1f0d02b67934ef6ca8963f0c6d78cc6,35,US,True,True,The wheel made weird noises while the mechanic turned.,Did the mechanic turn the wheel?,set_hyp5_16,nonGP_reflexive,GP_question,reflexive,nonGP,1503,False
3410,78d47937a1680b9f75bb8b5b0dcbab49,26,US,True,True,The bat fell on the road while the gymnast swung.,Did the bat fall on the floor?,set_hyp5_18,nonGP_reflexive,simple_question,reflexive,nonGP,2563,True
3411,11b436c771278ff9042952a468e8aca6,21,United Kingdom%2C England,True,True,The river stayed warm while the ice cap shrank.,Did the ice cap shrink the river?,set_hyp5_17,nonGP_reflexive,GP_question,reflexive,nonGP,1827,True
3412,64705bfcbc9152123f6f0d8ef11e0f98,20,USA,True,True,The river stayed warm while the ice cap shrank.,Did the ice cap shrink the river?,set_hyp5_17,nonGP_reflexive,GP_question,reflexive,nonGP,2853,False
3413,3de70c20b7971d54725c954b20e2078f,24,USA,True,True,The baboons sat in the grass while the chimps groomed.,Did the chimps groom the baboons?,set_hyp5_2,nonGP_reflexive,GP_question,reflexive,nonGP,2290,False
3414,a83ea85ce7ccb66b0616f66f9d10f177,32,USA,True,True,The baboons sat in the grass while the chimps groomed.,Did the chimps groom the baboons?,set_hyp5_2,nonGP_reflexive,GP_question,reflexive,nonGP,3237,False
3415,92ad0d6db78169590092a1108a48208f,58,USA,True,True,The river stayed warm while the ice cap shrank.,Did the ice cap shrink the river?,set_hyp5_17,nonGP_reflexive,GP_question,reflexive,nonGP,1740,True
3416,5a5a40beb22e6317a052899084271060,27,United Kingdom,True,True,The bat fell on the road while the gymnast swung.,Did the bat fall on the floor?,set_hyp5_18,nonGP_reflexive,simple_question,reflexive,nonGP,2366,True
3417,7fdd0067cb6a80cbc3d28cc7de5c04eb,25,USA,True,True,The bone went bad while the dog moved.,Did the dog move the bone?,set_hyp5_20,nonGP_reflexive,GP_question,reflexive,nonGP,2262,True
3419,074aa583a14af2f1543cc1a2c1fc9c9a,28,United Kingdom,True,True,The window moved on its axis while the log broke.,Did the window move on its axis?,set_hyp5_22,nonGP_reflexive,simple_question,reflexive,nonGP,5025,True
3420,19ad4e3a427f866ddcd5a1239350ea6d,28,USA,True,True,The bat fell on the road while the gymnast swung.,Did the bat fall on the floor?,set_hyp5_18,nonGP_reflexive,simple_question,reflexive,nonGP,1265,True
3421,004354e9b815143f74366a2356ce59bd,25,United States,True,True,The valley kept on living quietly while the river flooded.,Did the valley keep on living quietly?,set_hyp5_21,nonGP_reflexive,simple_question,reflexive,nonGP,3184,True
3425,0e70783f00ef25995d61a300ae94e478,44,England,True,True,The boat was stranded in the ocean while the wave crashed.,Was the boat stranded in the ocean?,set_hyp5_24,nonGP_reflexive,simple_question,reflexive,nonGP,3420,True
3426,366464f2ee0751530c078b32d03e1b81,26,United States,True,True,The car sat in the driveway while Frank dried off.,Did the car sit in the driveway?,set_hyp5_3,nonGP_reflexive,simple_question,reflexive,nonGP,1558,True
3427,cc8bba65544bb39863fbcf284aafd8e6,50,uk,True,True,The window moved on its axis while the log broke.,Did the window move on its axis?,set_hyp5_22,nonGP_reflexive,simple_question,reflexive,nonGP,1369,True
3428,71148ae79df92f6e9b53ab84f75804bd,64,UK,True,True,The boat was stranded in the ocean while the wave crashed.,Was the boat stranded in the ocean?,set_hyp5_24,nonGP_reflexive,simple_question,reflexive,nonGP,2235,True
3429,2fcbd6363d67fbdd5f9562bb24c5d2ef,34,UK,True,True,The boat was stranded in the ocean while the wave crashed.,Was the boat stranded in the ocean?,set_hyp5_24,nonGP_reflexive,simple_question,reflexive,nonGP,3218,True
3430,eb5e8b95d7fe12a8d7bc4e2e76d8c4bb,46,United States,True,True,The boat was stranded in the ocean while the wave crashed.,Was the boat stranded in the ocean?,set_hyp5_24,nonGP_reflexive,simple_question,reflexive,nonGP,2458,True
3431,518d1a8756ab1f9231f87a67a7a07344,25,United Kimgdon,True,True,The jewelry sparkled brightly while the thief hid.,Did the jewelry sparkle brightly?,set_hyp5_5,nonGP_reflexive,simple_question,reflexive,nonGP,752,True
3432,c8b85e1825e60d2050fdbf7715dc2737,20,USA,True,True,The jewelry sparkled brightly while the thief hid.,Did the jewelry sparkle brightly?,set_hyp5_5,nonGP_reflexive,simple_question,reflexive,nonGP,964,True
3433,ee7772cbed34bf8415a7f566f075f3ec,31,UK,True,True,The neighbor coughed loudly while Betty woke up.,Did Betty wake up the neighbor?,set_hyp5_4,nonGP_reflexive,GP_question,reflexive,nonGP,1591,True
3434,6ef2a641bb7fb11d245a4453f775a7e3,27,Canada,True,True,The baby spit up on the bed while Anna dressed.,Did the baby spit up on the bed?,set_hyp5_6,nonGP_reflexive,simple_question,reflexive,nonGP,768,True
3435,713cc48c805d610f178bda183ce1dce7,59,United Kingdom,True,True,The jewelry sparkled brightly while the thief hid.,Did the jewelry sparkle brightly?,set_hyp5_5,nonGP_reflexive,simple_question,reflexive,nonGP,1528,True
3436,e641596182bdda8313bd596cd1308e1e,42,UK,True,True,The baby spit up on the bed while Anna dressed.,Did the baby spit up on the bed?,set_hyp5_6,nonGP_reflexive,simple_question,reflexive,nonGP,1691,True
3438,b49ea769e4cea220261ebd71b361a81e,34,USA,True,True,The baby spit up on the bed while Anna dressed.,Did the baby spit up on the bed?,set_hyp5_6,nonGP_reflexive,simple_question,reflexive,nonGP,1294,True
3439,1a1b57ace1e80b8754354d65266ea875,24,USA,True,True,The jewelry sparkled brightly while the thief hid.,Did the jewelry sparkle brightly?,set_hyp5_5,nonGP_reflexive,simple_question,reflexive,nonGP,1475,True
3440,3996b0e1d0c8743a1b7792c0fca20a1c,25,uk,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,2292,True
3441,b74c52e2698a9bb0ca661758cd121cc0,50,UK,True,True,The baby cried softly while the mother undressed.,Did the baby cry softly?,set_hyp5_9,nonGP_reflexive,simple_question,reflexive,nonGP,1805,True
3442,db8d27585268910b3150e5e755e07ecd,23,United Kingdom,True,True,The jewelry sparkled brightly while the thief hid.,Did the thief hide the jewelry?,set_hyp5_5,nonGP_reflexive,GP_question,reflexive,nonGP,2174,True
3443,d47d77e530a10f1b35d3b531958cc344,27,england,True,True,The baby cried softly while the mother undressed.,Did the baby cry softly?,set_hyp5_9,nonGP_reflexive,simple_question,reflexive,nonGP,2500,True
3444,25a922f03f23e71caea42c258e751649,53,Great Britain,True,True,The baby cried softly while the mother undressed.,Did the baby cry softly?,set_hyp5_9,nonGP_reflexive,simple_question,reflexive,nonGP,1317,True
3445,532675959b667e5eb6229b0385bb2671,54,United Kingdom,True,True,The horse stood in the stall while the jockey settled down.,Did the jockey settle down the horse?,set_hyp5_8,nonGP_reflexive,GP_question,reflexive,nonGP,6000,False
3446,3ec68a834159fee279e58cbd19e9e0bb,38,USA,True,True,The patient watched TV while the nurse shaved.,Did the nurse shave the patient?,set_hyp5_10,nonGP_reflexive,GP_question,reflexive,nonGP,6512,True
3447,e84515617e242e33bbb12000c2329c9e,43,UK,True,True,The patient watched TV while the nurse shaved.,Did the patient watch TV?,set_hyp5_10,nonGP_reflexive,simple_question,reflexive,nonGP,2463,True
3448,e22b5d7965fba242152342f1e08cb892,42,United Kingdom,True,True,The boat was stranded in the ocean while the wave crashed.,Did the wave crash the boat?,set_hyp5_24,nonGP_reflexive,GP_question,reflexive,nonGP,1948,True
3449,a43e14f15e3c2e1a7dc16c0681b1bcbb,34,United States,True,True,The cat stared at the dog while the girl scratched.,Did the cat stare at the dog?,set_hyp5_11,nonGP_reflexive,simple_question,reflexive,nonGP,2993,True
